Country/Region,Date,Deaths
Canada,2022-11-09,47087
China,2022-11-09,15724
Denmark,2022-11-09,49
France,2022-11-09,4577
Netherlands,2022-11-09,653
New Zealand,2022-11-09,1
United Kingdom,2022-11-09,734
Australia,2022-11-10,15855
Canada,2022-11-10,47240
China,2022-11-10,15733
Denmark,2022-11-10,49
France,2022-11-10,4577
Netherlands,2022-11-10,654
New Zealand,2022-11-10,1
United Kingdom,2022-11-10,735
Australia,2022-11-11,15873
Canada,2022-11-11,47272
China,2022-11-11,15743
Denmark,2022-11-11,49
France,2022-11-11,4577
Netherlands,2022-11-11,654
New Zealand,2022-11-11,1
United Kingdom,2022-11-11,737
Australia,2022-11-12,15870
Canada,2022-11-12,47281
China,2022-11-12,15749
Denmark,2022-11-12,49
France,2022-11-12,4577
Netherlands,2022-11-12,654
New Zealand,2022-11-12,1
United Kingdom,2022-11-12,737
Australia,2022-11-13,15870
Canada,2022-11-13,47282
China,2022-11-13,15758
Denmark,2022-11-13,49
France,2022-11-13,4577
Netherlands,2022-11-13,654
New Zealand,2022-11-13,1
United Kingdom,2022-11-13,737
Australia,2022-11-14,15881
Canada,2022-11-14,47284
China,2022-11-14,15768
Denmark,2022-11-14,49
France,2022-11-14,4577
Netherlands,2022-11-14,654
New Zealand,2022-11-14,1
United Kingdom,2022-11-14,737
Australia,2022-11-15,15891
Canada,2022-11-15,47419
China,2022-11-15,15781
Denmark,2022-11-15,49
France,2022-11-15,4587
Netherlands,2022-11-15,654
New Zealand,2022-11-15,1
United Kingdom,2022-11-15,737
Australia,2022-11-16,15899
Canada,2022-11-16,47517
China,2022-11-16,15789
Denmark,2022-11-16,49
France,2022-11-16,4587
Netherlands,2022-11-16,656
New Zealand,2022-11-16,1
United Kingdom,2022-11-16,739
Australia,2022-11-17,15976
Canada,2022-11-17,47661
China,2022-11-17,15801
Denmark,2022-11-17,49
France,2022-11-17,4587
Netherlands,2022-11-17,656
New Zealand,2022-11-17,1
United Kingdom,2022-11-17,739
Australia,2022-11-18,15980
Canada,2022-11-18,47682
China,2022-11-18,15809
Denmark,2022-11-18,49
France,2022-11-18,4590
Netherlands,2022-11-18,656
New Zealand,2022-11-18,1
United Kingdom,2022-11-18,740
Australia,2022-11-19,15980
Canada,2022-11-19,47688
China,2022-11-19,15819
Denmark,2022-11-19,49
France,2022-11-19,4590
Netherlands,2022-11-19,656
New Zealand,2022-11-19,1
United Kingdom,2022-11-19,740
Australia,2022-11-20,15980
Canada,2022-11-20,47688
China,2022-11-20,15834
Denmark,2022-11-20,49
France,2022-11-20,4590
Netherlands,2022-11-20,656
New Zealand,2022-11-20,1
United Kingdom,2022-11-20,740
Australia,2022-11-21,16007
Canada,2022-11-21,47717
China,2022-11-21,15847
Denmark,2022-11-21,49
France,2022-11-21,4590
Netherlands,2022-11-21,656
New Zealand,2022-11-21,1
United Kingdom,2022-11-21,740
Australia,2022-11-22,16014
Canada,2022-11-22,47741
China,2022-11-22,15860
Denmark,2022-11-22,49
France,2022-11-22,4590
Netherlands,2022-11-22,656
New Zealand,2022-11-22,1
United Kingdom,2022-11-22,740
Australia,2022-11-23,16026
Canada,2022-11-23,47783
China,2022-11-23,15872
Denmark,2022-11-23,49
France,2022-11-23,4590
Netherlands,2022-11-23,658
New Zealand,2022-11-23,1
United Kingdom,2022-11-23,740
Australia,2022-11-24,16075
Canada,2022-11-24,47850
China,2022-11-24,15885
Denmark,2022-11-24,49
France,2022-11-24,4590
Netherlands,2022-11-24,658
New Zealand,2022-11-24,1
United Kingdom,2022-11-24,740
Australia,2022-11-25,16100
Canada,2022-11-25,47862
China,2022-11-25,15901
Denmark,2022-11-25,49
France,2022-11-25,4590
Netherlands,2022-11-25,658
New Zealand,2022-11-25,1
United Kingdom,2022-11-25,740
Australia,2022-11-26,16100
Canada,2022-11-26,47862
China,2022-11-26,15910
Denmark,2022-11-26,49
France,2022-11-26,4590
Netherlands,2022-11-26,658
New Zealand,2022-11-26,1
United Kingdom,2022-11-26,740
Australia,2022-11-27,16100
Canada,2022-11-27,47862
China,2022-11-27,15930
Denmark,2022-11-27,49
France,2022-11-27,4590
Netherlands,2022-11-27,658
New Zealand,2022-11-27,1
United Kingdom,2022-11-27,740
Australia,2022-11-28,16119
Canada,2022-11-28,47923
China,2022-11-28,15957
Denmark,2022-11-28,49
France,2022-11-28,4590
Netherlands,2022-11-28,658
New Zealand,2022-11-28,1
United Kingdom,2022-11-28,740
Australia,2022-11-29,16124
Canada,2022-11-29,47923
China,2022-11-29,15970
Denmark,2022-11-29,49
France,2022-11-29,4606
Netherlands,2022-11-29,658
New Zealand,2022-11-29,1
United Kingdom,2022-11-29,740
Australia,2022-11-30,16137
Canada,2022-11-30,48002
China,2022-11-30,15986
Denmark,2022-11-30,49
France,2022-11-30,4606
Netherlands,2022-11-30,658
New Zealand,2022-11-30,1
United Kingdom,2022-11-30,740
Australia,2022-12-01,16203
Canada,2022-12-01,48133
China,2022-12-01,16001
Denmark,2022-12-01,49
France,2022-12-01,4607
Netherlands,2022-12-01,658
New Zealand,2022-12-01,1
United Kingdom,2022-12-01,740
Australia,2022-12-02,16244
Canada,2022-12-02,48133
China,2022-12-02,16012
Denmark,2022-12-02,49
France,2022-12-02,4607
Netherlands,2022-12-02,658
New Zealand,2022-12-02,1
United Kingdom,2022-12-02,741
Australia,2022-12-03,16244
Canada,2022-12-03,48133
China,2022-12-03,16029
Denmark,2022-12-03,49
France,2022-12-03,4607
Netherlands,2022-12-03,658
New Zealand,2022-12-03,1
United Kingdom,2022-12-03,741
Australia,2022-12-04,16244
Canada,2022-12-04,48133
China,2022-12-04,16047
Denmark,2022-12-04,49
France,2022-12-04,4607
Netherlands,2022-12-04,658
New Zealand,2022-12-04,1
United Kingdom,2022-12-04,741
Australia,2022-12-05,16264
Canada,2022-12-05,48297
China,2022-12-05,16067
Denmark,2022-12-05,49
France,2022-12-05,4607
Netherlands,2022-12-05,658
New Zealand,2022-12-05,1
United Kingdom,2022-12-05,741
Australia,2022-12-06,16284
Canada,2022-12-06,48297
China,2022-12-06,16083
Denmark,2022-12-06,49
France,2022-12-06,4607
Netherlands,2022-12-06,658
New Zealand,2022-12-06,1
United Kingdom,2022-12-06,741
Australia,2022-12-07,16304
Canada,2022-12-07,48349
China,2022-12-07,16105
Denmark,2022-12-07,49
France,2022-12-07,4607
Netherlands,2022-12-07,704
New Zealand,2022-12-07,1
United Kingdom,2022-12-07,742
Australia,2022-12-08,16438
Canada,2022-12-08,48418
China,2022-12-08,16132
Denmark,2022-12-08,49
France,2022-12-08,4608
Netherlands,2022-12-08,704
New Zealand,2022-12-08,1
United Kingdom,2022-12-08,742
Australia,2022-12-09,16462
Canada,2022-12-09,48474
China,2022-12-09,16155
Denmark,2022-12-09,49
France,2022-12-09,4610
Netherlands,2022-12-09,704
New Zealand,2022-12-09,1
United Kingdom,2022-12-09,742
Australia,2022-12-10,16462
Canada,2022-12-10,48493
China,2022-12-10,16176
Denmark,2022-12-10,49
France,2022-12-10,4610
Netherlands,2022-12-10,704
New Zealand,2022-12-10,1
United Kingdom,2022-12-10,742
Australia,2022-12-11,16462
Canada,2022-12-11,48494
China,2022-12-11,16200
Denmark,2022-12-11,49
France,2022-12-11,4610
Netherlands,2022-12-11,704
New Zealand,2022-12-11,1
United Kingdom,2022-12-11,742
Australia,2022-12-12,16482
Canada,2022-12-12,48574
China,2022-12-12,16225
Denmark,2022-12-12,49
France,2022-12-12,4612
Netherlands,2022-12-12,704
New Zealand,2022-12-12,1
United Kingdom,2022-12-12,742
Australia,2022-12-13,16492
Canada,2022-12-13,48599
China,2022-12-13,16262
Denmark,2022-12-13,49
France,2022-12-13,4612
Netherlands,2022-12-13,704
New Zealand,2022-12-13,1
United Kingdom,2022-12-13,742
Australia,2022-12-14,16512
Canada,2022-12-14,48657
China,2022-12-14,16297
Denmark,2022-12-14,49
France,2022-12-14,4617
Netherlands,2022-12-14,705
New Zealand,2022-12-14,1
United Kingdom,2022-12-14,742
Australia,2022-12-15,16651
Canada,2022-12-15,48781
China,2022-12-15,16316
Denmark,2022-12-15,49
France,2022-12-15,4617
Netherlands,2022-12-15,705
New Zealand,2022-12-15,1
United Kingdom,2022-12-15,742
Australia,2022-12-16,16692
Canada,2022-12-16,48800
China,2022-12-16,16348
Denmark,2022-12-16,49
France,2022-12-16,4617
Netherlands,2022-12-16,705
New Zealand,2022-12-16,1
United Kingdom,2022-12-16,744
Australia,2022-12-17,16692
Canada,2022-12-17,48804
China,2022-12-17,16390
Denmark,2022-12-17,49
France,2022-12-17,4617
Netherlands,2022-12-17,705
New Zealand,2022-12-17,1
United Kingdom,2022-12-17,744
Australia,2022-12-18,16692
Canada,2022-12-18,48807
China,2022-12-18,16416
Denmark,2022-12-18,49
France,2022-12-18,4617
Netherlands,2022-12-18,705
New Zealand,2022-12-18,1
United Kingdom,2022-12-18,744
Australia,2022-12-19,16712
Canada,2022-12-19,48830
China,2022-12-19,16506
Denmark,2022-12-19,49
France,2022-12-19,4617
Netherlands,2022-12-19,705
New Zealand,2022-12-19,1
United Kingdom,2022-12-19,744
Australia,2022-12-20,16734
Canada,2022-12-20,48859
China,2022-12-20,16509
Denmark,2022-12-20,49
France,2022-12-20,4617
Netherlands,2022-12-20,705
New Zealand,2022-12-20,1
United Kingdom,2022-12-20,744
Australia,2022-12-21,16756
Canada,2022-12-21,48918
China,2022-12-21,16593
Denmark,2022-12-21,49
France,2022-12-21,4617
Netherlands,2022-12-21,707
New Zealand,2022-12-21,1
United Kingdom,2022-12-21,745
Australia,2022-12-22,16916
Canada,2022-12-22,48993
China,2022-12-22,16594
Denmark,2022-12-22,49
France,2022-12-22,4617
Netherlands,2022-12-22,707
New Zealand,2022-12-22,1
United Kingdom,2022-12-22,745
Australia,2022-12-23,16940
Canada,2022-12-23,49139
China,2022-12-23,16634
Denmark,2022-12-23,49
France,2022-12-23,4618
Netherlands,2022-12-23,707
New Zealand,2022-12-23,1
United Kingdom,2022-12-23,747
Australia,2022-12-24,16940
Canada,2022-12-24,49139
China,2022-12-24,16673
Denmark,2022-12-24,49
France,2022-12-24,4618
Netherlands,2022-12-24,707
New Zealand,2022-12-24,1
United Kingdom,2022-12-24,747
Australia,2022-12-25,16940
Canada,2022-12-25,49139
China,2022-12-25,16725
Denmark,2022-12-25,49
France,2022-12-25,4618
Netherlands,2022-12-25,707
New Zealand,2022-12-25,1
United Kingdom,2022-12-25,747
Australia,2022-12-26,16940
Canada,2022-12-26,49150
China,2022-12-26,16775
Denmark,2022-12-26,49
France,2022-12-26,4618
Netherlands,2022-12-26,707
New Zealand,2022-12-26,1
United Kingdom,2022-12-26,747
Australia,2022-12-27,16940
Canada,2022-12-27,49152
China,2022-12-27,16838
Denmark,2022-12-27,49
France,2022-12-27,4618
Netherlands,2022-12-27,707
New Zealand,2022-12-27,1
United Kingdom,2022-12-27,747
Australia,2022-12-28,16964
Canada,2022-12-28,49168
China,2022-12-28,16900
Denmark,2022-12-28,49
France,2022-12-28,4618
Netherlands,2022-12-28,707
New Zealand,2022-12-28,1
United Kingdom,2022-12-28,748
Australia,2022-12-29,17027
Canada,2022-12-29,49218
China,2022-12-29,16964
Denmark,2022-12-29,49
France,2022-12-29,4618
Netherlands,2022-12-29,707
New Zealand,2022-12-29,1
United Kingdom,2022-12-29,748
Australia,2022-12-30,17052
Canada,2022-12-30,49229
China,2022-12-30,17042
Denmark,2022-12-30,49
France,2022-12-30,4618
Netherlands,2022-12-30,707
New Zealand,2022-12-30,1
United Kingdom,2022-12-30,748
Australia,2022-12-31,17052
Canada,2022-12-31,49238
China,2022-12-31,17102
Denmark,2022-12-31,49
France,2022-12-31,4618
Netherlands,2022-12-31,707
New Zealand,2022-12-31,1
United Kingdom,2022-12-31,748
Australia,2023-01-01,17052
Canada,2023-01-01,49240
China,2023-01-01,17167
Denmark,2023-01-01,49
France,2023-01-01,4618
Netherlands,2023-01-01,707
New Zealand,2023-01-01,1
United Kingdom,2023-01-01,748
Australia,2023-01-02,17052
Canada,2023-01-02,49240
China,2023-01-02,17249
Denmark,2023-01-02,49
France,2023-01-02,4618
Netherlands,2023-01-02,707
New Zealand,2023-01-02,1
United Kingdom,2023-01-02,748
Australia,2023-01-03,17082
Canada,2023-01-03,49242
China,2023-01-03,17333
Denmark,2023-01-03,49
France,2023-01-03,4624
Netherlands,2023-01-03,707
New Zealand,2023-01-03,1
United Kingdom,2023-01-03,748
Australia,2023-01-04,17112
Canada,2023-01-04,49248
China,2023-01-04,17402
Denmark,2023-01-04,49
France,2023-01-04,4624
Netherlands,2023-01-04,707
New Zealand,2023-01-04,1
United Kingdom,2023-01-04,749
Australia,2023-01-05,17285
Canada,2023-01-05,49442
China,2023-01-05,17477
Denmark,2023-01-05,49
France,2023-01-05,4626
Netherlands,2023-01-05,709
New Zealand,2023-01-05,1
United Kingdom,2023-01-05,752
Australia,2023-01-06,17304
Canada,2023-01-06,49525
China,2023-01-06,17544
Denmark,2023-01-06,49
France,2023-01-06,4630
Netherlands,2023-01-06,709
New Zealand,2023-01-06,1
United Kingdom,2023-01-06,757
Australia,2023-01-07,17304
Canada,2023-01-07,49542
China,2023-01-07,17624
Denmark,2023-01-07,49
France,2023-01-07,4630
Netherlands,2023-01-07,709
New Zealand,2023-01-07,1
United Kingdom,2023-01-07,757
Australia,2023-01-08,17320
Canada,2023-01-08,49543
China,2023-01-08,17698
Denmark,2023-01-08,49
France,2023-01-08,4630
Netherlands,2023-01-08,709
New Zealand,2023-01-08,1
United Kingdom,2023-01-08,757
Australia,2023-01-09,17349
Canada,2023-01-09,49731
China,2023-01-09,17762
Denmark,2023-01-09,49
France,2023-01-09,4630
Netherlands,2023-01-09,709
New Zealand,2023-01-09,1
United Kingdom,2023-01-09,757
Australia,2023-01-10,17380
Canada,2023-01-10,49760
China,2023-01-10,17837
Denmark,2023-01-10,49
France,2023-01-10,4640
Netherlands,2023-01-10,709
New Zealand,2023-01-10,1
United Kingdom,2023-01-10,757
Australia,2023-01-11,17411
Canada,2023-01-11,49794
China,2023-01-11,17904
Denmark,2023-01-11,49
France,2023-01-11,4640
Netherlands,2023-01-11,709
New Zealand,2023-01-11,1
United Kingdom,2023-01-11,758
Australia,2023-01-12,17681
Canada,2023-01-12,49948
China,2023-01-12,18001
Denmark,2023-01-12,49
France,2023-01-12,4640
Netherlands,2023-01-12,710
New Zealand,2023-01-12,1
United Kingdom,2023-01-12,758
Australia,2023-01-13,17712
Canada,2023-01-13,49960
China,2023-01-13,18072
Denmark,2023-01-13,49
France,2023-01-13,4644
Netherlands,2023-01-13,710
New Zealand,2023-01-13,1
United Kingdom,2023-01-13,755
Australia,2023-01-14,17712
Canada,2023-01-14,49969
China,2023-01-14,18126
Denmark,2023-01-14,49
France,2023-01-14,4644
Netherlands,2023-01-14,710
New Zealand,2023-01-14,1
United Kingdom,2023-01-14,755
Australia,2023-01-15,17712
Canada,2023-01-15,49969
China,2023-01-15,18192
Denmark,2023-01-15,49
France,2023-01-15,4644
Netherlands,2023-01-15,710
New Zealand,2023-01-15,1
United Kingdom,2023-01-15,755
Australia,2023-01-16,17712
Canada,2023-01-16,50014
China,2023-01-16,18242
Denmark,2023-01-16,49
France,2023-01-16,4644
Netherlands,2023-01-16,710
New Zealand,2023-01-16,2
United Kingdom,2023-01-16,755
Australia,2023-01-17,17712
Canada,2023-01-17,50032
China,2023-01-17,18295
Denmark,2023-01-17,49
France,2023-01-17,4644
Netherlands,2023-01-17,710
New Zealand,2023-01-17,2
United Kingdom,2023-01-17,755
Australia,2023-01-18,17712
Canada,2023-01-18,50063
China,2023-01-18,18352
Denmark,2023-01-18,49
France,2023-01-18,4644
Netherlands,2023-01-18,712
New Zealand,2023-01-18,2
United Kingdom,2023-01-18,763
Australia,2023-01-19,18023
Canada,2023-01-19,50224
China,2023-01-19,18399
Denmark,2023-01-19,49
France,2023-01-19,4644
Netherlands,2023-01-19,712
New Zealand,2023-01-19,2
United Kingdom,2023-01-19,763
Australia,2023-01-20,18092
Canada,2023-01-20,50237
China,2023-01-20,18441
Denmark,2023-01-20,49
France,2023-01-20,4645
Netherlands,2023-01-20,712
New Zealand,2023-01-20,2
United Kingdom,2023-01-20,764
Australia,2023-01-21,18092
Canada,2023-01-21,50248
China,2023-01-21,18470
Denmark,2023-01-21,49
France,2023-01-21,4645
Netherlands,2023-01-21,712
New Zealand,2023-01-21,2
United Kingdom,2023-01-21,764
Australia,2023-01-22,18092
Canada,2023-01-22,50248
China,2023-01-22,18508
Denmark,2023-01-22,49
France,2023-01-22,4645
Netherlands,2023-01-22,712
New Zealand,2023-01-22,2
United Kingdom,2023-01-22,764
Australia,2023-01-23,18092
Canada,2023-01-23,50303
China,2023-01-23,18558
Denmark,2023-01-23,49
France,2023-01-23,4645
Netherlands,2023-01-23,712
New Zealand,2023-01-23,2
United Kingdom,2023-01-23,764
Australia,2023-01-24,18092
Canada,2023-01-24,50327
China,2023-01-24,18594
Denmark,2023-01-24,49
France,2023-01-24,4653
Netherlands,2023-01-24,712
New Zealand,2023-01-24,2
United Kingdom,2023-01-24,764
Australia,2023-01-25,18092
Canada,2023-01-25,50344
China,2023-01-25,18621
Denmark,2023-01-25,49
France,2023-01-25,4653
Netherlands,2023-01-25,712
New Zealand,2023-01-25,2
United Kingdom,2023-01-25,764
Australia,2023-01-26,18596
Canada,2023-01-26,50479
China,2023-01-26,18651
Denmark,2023-01-26,49
France,2023-01-26,4653
Netherlands,2023-01-26,712
New Zealand,2023-01-26,2
United Kingdom,2023-01-26,764
Australia,2023-01-27,18615
Canada,2023-01-27,50503
China,2023-01-27,18673
Denmark,2023-01-27,49
France,2023-01-27,4653
Netherlands,2023-01-27,712
New Zealand,2023-01-27,2
United Kingdom,2023-01-27,764
Australia,2023-01-28,18615
Canada,2023-01-28,50507
China,2023-01-28,18706
Denmark,2023-01-28,49
France,2023-01-28,4653
Netherlands,2023-01-28,712
New Zealand,2023-01-28,2
United Kingdom,2023-01-28,766
Australia,2023-01-29,18615
Canada,2023-01-29,50507
China,2023-01-29,18726
Denmark,2023-01-29,49
France,2023-01-29,4653
Netherlands,2023-01-29,712
New Zealand,2023-01-29,2
United Kingdom,2023-01-29,766
Australia,2023-01-30,18615
Canada,2023-01-30,50541
China,2023-01-30,18731
Denmark,2023-01-30,49
France,2023-01-30,4656
Netherlands,2023-01-30,712
New Zealand,2023-01-30,2
United Kingdom,2023-01-30,766
Australia,2023-01-31,18615
Canada,2023-01-31,50561
China,2023-01-31,18746
Denmark,2023-01-31,49
France,2023-01-31,4656
Netherlands,2023-01-31,712
New Zealand,2023-01-31,2
United Kingdom,2023-01-31,766
Australia,2023-02-01,18615
Canada,2023-02-01,50590
China,2023-02-01,18751
Denmark,2023-02-01,49
France,2023-02-01,4656
Netherlands,2023-02-01,714
New Zealand,2023-02-01,2
United Kingdom,2023-02-01,767
Australia,2023-02-02,18828
Canada,2023-02-02,50689
China,2023-02-02,18763
Denmark,2023-02-02,49
France,2023-02-02,4656
Netherlands,2023-02-02,714
New Zealand,2023-02-02,2
United Kingdom,2023-02-02,767
Australia,2023-02-03,18828
Canada,2023-02-03,50704
China,2023-02-03,18768
Denmark,2023-02-03,49
France,2023-02-03,4656
Netherlands,2023-02-03,714
New Zealand,2023-02-03,2
United Kingdom,2023-02-03,771
Australia,2023-02-04,18828
Canada,2023-02-04,50704
China,2023-02-04,18775
Denmark,2023-02-04,49
France,2023-02-04,4656
Netherlands,2023-02-04,714
New Zealand,2023-02-04,2
United Kingdom,2023-02-04,771
Australia,2023-02-05,18828
Canada,2023-02-05,50704
China,2023-02-05,18782
Denmark,2023-02-05,49
France,2023-02-05,4656
Netherlands,2023-02-05,714
New Zealand,2023-02-05,2
United Kingdom,2023-02-05,771
Australia,2023-02-06,18828
Canada,2023-02-06,50771
China,2023-02-06,18787
Denmark,2023-02-06,49
France,2023-02-06,4656
Netherlands,2023-02-06,714
New Zealand,2023-02-06,2
United Kingdom,2023-02-06,771
Australia,2023-02-07,18828
Canada,2023-02-07,50799
China,2023-02-07,18795
Denmark,2023-02-07,49
France,2023-02-07,4661
Netherlands,2023-02-07,714
New Zealand,2023-02-07,2
United Kingdom,2023-02-07,771
Australia,2023-02-08,18828
Canada,2023-02-08,50827
China,2023-02-08,18797
Denmark,2023-02-08,49
France,2023-02-08,4661
Netherlands,2023-02-08,714
New Zealand,2023-02-08,2
United Kingdom,2023-02-08,771
Australia,2023-02-09,19063
Canada,2023-02-09,50904
China,2023-02-09,18803
Denmark,2023-02-09,49
France,2023-02-09,4661
Netherlands,2023-02-09,715
New Zealand,2023-02-09,2
United Kingdom,2023-02-09,771
Australia,2023-02-10,19070
Canada,2023-02-10,50917
China,2023-02-10,18808
Denmark,2023-02-10,49
France,2023-02-10,4661
Netherlands,2023-02-10,715
New Zealand,2023-02-10,2
United Kingdom,2023-02-10,771
Australia,2023-02-11,19070
Canada,2023-02-11,50919
China,2023-02-11,18812
Denmark,2023-02-11,49
France,2023-02-11,4661
Netherlands,2023-02-11,715
New Zealand,2023-02-11,2
United Kingdom,2023-02-11,771
Australia,2023-02-12,19070
Canada,2023-02-12,50919
China,2023-02-12,18814
Denmark,2023-02-12,49
France,2023-02-12,4661
Netherlands,2023-02-12,715
New Zealand,2023-02-12,2
United Kingdom,2023-02-12,771
Australia,2023-02-13,19070
Canada,2023-02-13,50987
China,2023-02-13,18818
Denmark,2023-02-13,49
France,2023-02-13,4663
Netherlands,2023-02-13,715
New Zealand,2023-02-13,2
United Kingdom,2023-02-13,771
Australia,2023-02-14,19070
Canada,2023-02-14,50998
China,2023-02-14,18821
Denmark,2023-02-14,49
France,2023-02-14,4663
Netherlands,2023-02-14,715
New Zealand,2023-02-14,2
United Kingdom,2023-02-14,771
Australia,2023-02-15,19070
Canada,2023-02-15,51031
China,2023-02-15,18825
Denmark,2023-02-15,49
France,2023-02-15,4663
Netherlands,2023-02-15,715
New Zealand,2023-02-15,2
United Kingdom,2023-02-15,772
Australia,2023-02-16,19202
